epoch,alpha,beta,gamma,loss,lr,predictions_coarse1_acc,predictions_coarse1_loss,predictions_coarse2_acc,predictions_coarse2_loss,predictions_fine_acc,predictions_fine_loss,time_elapsed,val_loss,val_predictions_coarse1_acc,val_predictions_coarse1_loss,val_predictions_coarse2_acc,val_predictions_coarse2_loss,val_predictions_fine_acc,val_predictions_fine_loss
20,0.0,0.4,0.6,0.08566343235969544,0.000125,0.990225,0.04832627353668213,0.99165,0.032798961102962494,0.9557,0.12090640778541564,22.74281644821167,0.8079021822094917,0.9566,0.10984577091038226,0.8281,0.6745373244792223,0.7684,0.896812034457922
21,0.0,0.0,1.0,0.0763847537279129,0.000125,0.989375,0.04903341829776764,0.992425,0.031047080394625663,0.9613,0.10660986447334289,22.754740476608276,0.7997430323958397,0.9575,0.10823660897612572,0.8277,0.6616822825014591,0.7707,0.8917835033297539
22,0.0,0.0,1.0,0.09611923246383668,0.000125,0.989225,0.05056543595790863,0.99285,0.029258587229251863,0.96595,0.09611923246383668,22.780877113342285,0.9096453655481338,0.9592,0.10657965874969959,0.8252,0.6645219291448593,0.7695,0.9096453655481338
23,0.0,0.0,1.0,0.08409247028827667,0.000125,0.98905,0.049017701530456544,0.99165,0.030919394165277482,0.9708,0.08409247028827667,22.656642198562622,0.9794468127727508,0.9573,0.1149274493575096,0.819,0.7060166788756848,0.7606,0.9794468127727508
24,0.0,0.0,1.0,0.07752188991904259,0.000125,0.98785,0.052633748579025266,0.99055,0.03432174437642097,0.973925,0.07752188991904259,22.731844186782837,0.962991701221466,0.9575,0.11176767705082893,0.8247,0.6876694636106491,0.7684,0.962991701221466
25,0.0,0.0,1.0,0.054192701935768126,6.25e-05,0.98965,0.04927612939476967,0.994175,0.02508342404961586,0.983175,0.054192701935768126,22.74548316001892,0.9446252299427986,0.9571,0.11206373675763608,0.8288,0.6575708874106407,0.7712,0.9446252299427986
26,0.0,0.0,1.0,0.04368276926279068,6.25e-05,0.990325,0.04803955362439156,0.99505,0.02225731147825718,0.98725,0.04368276926279068,22.737894535064697,0.9448125792980194,0.9573,0.10995478213131428,0.8279,0.653227513974905,0.7757,0.9448125792980194
27,0.0,0.0,1.0,0.038772739946842195,6.25e-05,0.9906,0.04900234361290932,0.99495,0.02101748403906822,0.98875,0.038772739946842195,22.705606698989868,0.9654355022311211,0.9561,0.1131682648718357,0.8295,0.6660387057185173,0.7762,0.9654355022311211
28,0.0,0.0,1.0,0.03444933865070343,6.25e-05,0.990025,0.04943580002784729,0.99605,0.0194027956366539,0.990825,0.03444933865070343,22.740508794784546,0.9756268530845642,0.9572,0.10930008080005646,0.8257,0.6664156140685081,0.7754,0.9756268530845642
29,0.0,0.0,1.0,0.03262362865954638,6.25e-05,0.990175,0.049094391691684724,0.996125,0.01960600971058011,0.9909,0.03262362865954638,22.769877433776855,1.0040947333812713,0.9562,0.11361405486017466,0.8302,0.6740239706814289,0.7734,1.0040947333812713
30,0.0,0.0,1.0,0.02944888510107994,6.25e-05,0.99035,0.04814584854841232,0.996075,0.01869263978600502,0.99225,0.02944888510107994,22.78611993789673,1.0190257058620453,0.9557,0.11181399199366569,0.826,0.68851656396389,0.7728,1.0190257058620453
31,0.0,0.0,1.0,0.028261318890750408,6.25e-05,0.991,0.04719234172105789,0.996075,0.018411749079823493,0.992175,0.028261318890750408,22.716214418411255,1.014446294760704,0.9544,0.1129501441925764,0.8249,0.6772574397623539,0.7738,1.014446294760704
32,0.0,0.0,1.0,0.024634773194789888,6.25e-05,0.990775,0.047549806207418444,0.9966,0.017208637431263923,0.993375,0.024634773194789888,22.728589296340942,0.9992084569215774,0.9554,0.11382310533076524,0.8286,0.6620722159922123,0.7749,0.9992084569215774
33,0.0,0.0,1.0,0.02356085648536682,6.25e-05,0.991,0.04716786141395569,0.9968,0.016747595086693764,0.99335,0.02356085648536682,22.692537307739258,1.028055560898781,0.9583,0.11096721693575383,0.8266,0.6746647421360016,0.7735,1.028055560898781
